"GEOID","TOTAL"
"291994802001038","18"
"291994802001039","14"
"291994802001040","18"
"291994802001041","14"
"291994802001042","12"
"291994802001043","10"
"291994802001044","32"
"291994802001045","13"
"291994802001046","6"
"291994802001047","8"
"291994802001048","40"
"291994802001049","0"
"291994802001050","17"
"291994802001051","4"
"291994802001052","18"
"291994802001053","37"
"291994802001054","0"
"291994802001055","0"
"291994802001056","0"
"291994802001057","0"
"291994802002000","21"
"291994802002001","24"
"291994802002002","0"
"291994802002003","0"
"291994802002004","0"
"291994802002005","6"
"291994802002006","0"
"291994802002007","45"
"291994802002008","22"
"291994802002009","20"
"291994802002010","27"
"291994802002011","30"
"291994802002012","3"
"291994802002013","35"
"291994802002014","38"
"291994802002015","48"
"291994802002016","22"
"291994802002017","15"
"291994802002018","23"
"291994802002019","8"
"291994802002020","6"
"291994802002021","16"
"291994802002022","9"
"291994802002023","17"
"291994802002024","6"
"291994802002025","20"
"291994802002026","19"
"291994802002027","20"
"291994802002028","8"
"291994802002029","8"
"291994802002030","7"
"291994802002031","8"
"291994802002032","15"
"291994802002033","17"
"291994802002034","15"
"291994802002035","18"
"291994802002036","15"
"291994802002037","11"
"291994802002038","1"
"291994802002039","18"
"291994802002040","16"
"291994802002041","9"
"291994802002042","3"
"291994802002043","6"
"291994802002044","9"
"291994802003000","0"
"291994802003001","5"
"291994802003002","4"
"291994802003003","0"
"291994802003004","8"
"291994802003005","27"
"291994802003006","3"
"291994802003007","11"
"291994802003008","0"
"291994802003009","46"
"291994802003010","8"
"291994802003011","25"
"291994802003012","73"
"291994802003013","13"
"291994802003014","24"
"291994802003015","7"
"291994802003016","0"
"291994802003017","10"
"291994802003018","10"
"291994802003019","5"
"291994802003020","20"
"291994802003021","12"
"291994802003022","20"
"291994802003023","23"
"291994802003024","19"
"291994802003025","14"
"291994802003026","17"
"291994802003027","5"
"291994802003028","0"
"291994802003029","4"
"291994802003030","12"
"291994802003031","19"
"291994802003032","5"
"291994802003033","13"
"291994802003034","17"
"291994802003035","10"
"291994802003036","13"
"291994802003037","6"
"291994802003038","12"
"291994802003039","11"
"291994802003040","3"
"291994802003041","3"
"291994802003042","1"
"291994802003043","11"
"291994802003044","6"
"291994802003045","9"
"291994802003046","13"
"292017801001000","0"
"292017801001001","0"
"292017801001002","0"
"292017801001003","0"
"292017801001004","0"
"292017801001005","0"
"292017801001006","0"
"292017801001007","22"
"292017801001008","0"
"292017801001009","0"
"292017801001010","7"
"292017801001011","0"
"292017801001012","0"
"292017801001013","0"
"292017801001014","0"
"292017801001015","0"
"292017801001016","0"
"292017801001017","0"
"292017801001018","0"
"292017801001019","0"
"292017801001020","0"
"292017801001021","0"
"292017801001022","0"
"292017801001023","0"
"292017801001024","278"
"292017801001025","35"
"292017801001026","25"
"292017801001027","20"
"292017801001028","22"
"292017801001029","31"
"292017801001030","20"
"292017801001031","24"
"292017801001032","0"
"292017801001033","23"
"292017801001034","38"
"292017801001035","169"
"292017801001036","22"
"292017801001037","3"
"292017801001038","20"
"292017801001039","8"
"292017801001040","16"
"292017801001041","22"
"292017801001042","22"
"292017801001043","11"
"292017801001044","18"
"292017801001045","0"
"292017801001046","0"
"292017801001047","0"
"292017801001048","8"
"292017801001049","36"
"292017801001050","15"
"292017801001051","57"
"292017801001052","32"
"292017801001053","20"
"292017801001054","16"
"292017801001055","15"
"292017801001056","15"
"292017801001057","11"
"292017801001058","15"
"292017801001059","0"
"292017801001060","31"
"292017801001061","26"
"292017801001062","31"
"292017801001063","14"
"292017801001064","0"
"292017801001065","13"
"292017801001066","10"
"292017801001067","0"
"292017801001068","0"
"292017801001069","0"
"292017801001070","0"
"292017801001071","0"
"292017801001072","0"
"292017801001073","88"
"292017801001074","4"
"292017801001075","0"
"292017801001076","50"
"292017801001077","31"
"292017801001078","23"
"292017801001079","39"
"292017801001080","21"
"292017801001081","7"
"292017801001082","0"
"292017801001083","0"
"292017801001084","0"
"292017801001085","0"
"292017801001086","0"
"292017801001087","0"
"292017801001088","0"
"292017801001089","0"
"292017801001090","0"
"292017801001091","0"
"292017801001092","0"
"292017801001093","0"
"292017801001094","0"
"292017801001095","9"
"292017801001096","0"
"292017801001097","6"
"292017801001098","13"
"292017801001099","0"
"292017801001100","8"
"292017801001101","7"
"292017801001102","22"
"292017801001103","28"
"292017801001104","0"
"292017801001105","0"
"292017801001106","0"
"292017801001107","0"
"292017801001108","0"
"292017801001109","0"
"292017801001110","0"
"292017801001111","0"
"292017801001112","0"
"292017801001113","10"
"292017801001114","0"
"292017801001115","0"
"292017801001116","0"
"292017801002000","0"
"292017801002001","0"
"292017801002002","4"
"292017801002003","0"
"292017801002004","34"
"292017801002005","0"
"292017801002006","0"
"292017801002007","9"
"292017801002008","1"
"292017801002009","44"
"292017801002010","1"
"292017801002011","0"
"292017801002012","0"
"292017801002013","21"
"292017801002014","13"
"292017801002015","0"
"292017801002016","11"
"292017801002017","12"
"292017801002018","51"
"292017801002019","14"
"292017801002020","1"
"292017801002021","14"
"292017801002022","49"
"292017801002023","41"
"292017801002024","16"
"292017801002025","19"
"292017801002026","17"
"292017801002027","22"
"292017801002028","27"
"292017801002029","40"
"292017801002030","25"
"292017801002031","8"
"292017801002032","20"
"292017801002033","22"
"292017801002034","24"
"292017801002035","18"
"292017801002036","16"
"292017801002037","24"
"292017801002038","11"
"292017801002039","17"
"292017801002040","15"
"292017801002041","9"
"292017801002042","22"
"292017801002043","45"
"292017801002044","7"
"292017801002045","5"
"292017801002046","39"
"292017801002047","21"
"292017801002048","14"
"292017801002049","22"
"292017801002050","0"
"292017801002051","8"
"292017801002052","11"
"292017801002053","6"
"292017801002054","7"
"292017801002055","0"
"292017801002056","3"
"292017801002057","0"
"292017801002058","22"
"292017801002059","16"
"292017801002060","1"
"292017801002061","4"
"292017801002062","16"
"292017801002063","0"
"292017801002064","7"
"292017801003000","0"
"292017801003001","0"
"292017801003002","228"
"292017801003003","14"
"292017801003004","18"
"292017801003005","4"
"292017801003006","9"
"292017801003007","26"
"292017801003008","3"
"292017801003009","22"
"292017801003010","18"
"292017801003011","14"
"292017801003012","25"
"292017801003013","13"
"292017801003014","15"
"292017801003015","11"
"292017801003016","0"
"292017801003017","0"
"292017801003018","20"
"292017801003019","18"
"292017801003020","25"
"292017801003021","5"
"292017801003022","14"
"292017801003023","26"
"292017801003024","32"
"292017801003025","7"
"292017801003026","19"
"292017801003027","12"
"292017801003028","18"
"292017801003029","11"
"292017801003030","0"
"292017802001000","0"
"292017802001001","0"
"292017802001002","0"
"292017802001003","0"
"292017802001004","3"
"292017802001005","0"
"292017802001006","9"
"292017802001007","0"
"292017802001008","0"
"292017802001009","0"
"292017802001010","0"
"292017802001011","0"
"292017802001012","0"
"292017802001013","0"
"292017802001014","0"
"292017802001015","0"
"292017802001016","0"
"292017802001017","8"
"292017802001018","6"
"292017802001019","22"
"292017802001020","0"
"292017802001021","0"
"292017802001022","0"
"292017802001023","0"
"292017802001024","6"
"292017802001025","22"
"292017802001026","9"
"292017802001027","7"
"292017802001028","4"
"292017802001029","0"
"292017802001030","0"
"292017802001031","0"
"292017802001032","0"
"292017802001033","0"
"292017802001034","9"
"292017802001035","0"
"292017802001036","15"
"292017802001037","13"
"292017802001038","27"
"292017802001039","66"
"292017802001040","41"
"292017802001041","1"
"292017802001042","19"
"292017802001043","4"
"292017802001044","39"
"292017802001045","0"
"292017802001046","44"
"292017802001047","8"
"292017802001048","0"
"292017802001049","13"
"292017802001050","0"
"292017802001051","14"
"292017802001052","9"
"292017802001053","86"
"292017802001054","0"
"292017802001055","44"
"292017802001056","71"
"292017802001057","0"
"292017802001058","0"
"292017802001059","2"
"292017802001060","63"
"292017802001061","6"
"292017802001062","42"
"292017802001063","8"
"292017802001064","0"
"292017802001065","21"
"292017802001066","30"
"292017802001067","105"
"292017802001068","10"
"292017802001069","39"
"292017802001070","0"
"292017802001071","10"
"292017802001072","0"
"292017802001073","4"
"292017802001074","39"
"292017802001075","15"
"292017802001076","0"
"292017802001077","26"
"292017802001078","5"
"292017802001079","0"
"292017802001080","83"
"292017802001081","0"
"292017802001082","16"
"292017802001083","5"
"292017802001084","3"
"292017802001085","12"
"292017802001086","0"
"292017802001087","9"
"292017802001088","0"
"292017802001089","64"
"292017802001090","22"
"292017802001091","0"
"292017802001092","25"
"292017802001093","0"
"292017802001094","29"
"292017802001095","31"
"292017802001096","0"
"292017802001097","4"
"292017802001098","0"
"292017802001099","0"
"292017802001100","0"
"292017802001101","18"
"292017802001102","0"
"292017802001103","6"
"292017802001104","3"
"292017802001105","1"
"292017802001106","1"
"292017802001107","0"
"292017802001108","0"
"292017802001109","0"
"292017802001110","0"
"292017802001111","69"
"292017802001112","51"
"292017802001113","0"
"292017802001114","0"
"292017802001115","0"
"292017802001116","0"
"292017802001117","0"
"292017802001118","16"
"292017802001119","0"
"292017802001120","0"
"292017802001121","1"
"292017802001122","2"
"292017802001123","0"
"292017802001124","0"
"292017802001125","0"
"292017802001126","0"
"292017802001127","14"
"292017802001128","12"
"292017802001129","0"
"292017802001130","9"
"292017802001131","37"
"292017802001132","0"
"292017802001133","0"
"292017802001134","4"
"292017802002000","2"
"292017802002001","0"
"292017802002002","0"
"292017802002003","7"
"292017802002004","0"
"292017802002005","0"
"292017802002006","0"
"292017802002007","20"
"292017802002008","12"
"292017802002009","19"
"292017802002010","48"
"292017802002011","28"
"292017802002012","34"
"292017802002013","19"
"292017802002014","19"
"292017802002015","20"
"292017802002016","99"
"292017802002017","0"
"292017802002018","24"
"292017802002019","13"
"292017802002020","12"
"292017802002021","30"
"292017802002022","9"
"292017802002023","23"
"292017802002024","36"
"292017802002025","14"
"292017802002026","12"
"292017802002027","18"
"292017802002028","17"
"292017802002029","17"
"292017802002030","0"
"292017802002031","20"
"292017802002032","0"
"292017802002033","22"
"292017802002034","17"
"292017802002035","23"
"292017802002036","11"
"292017802002037","31"
"292017802002038","3"
"292017802002039","20"
"292017802002040","13"
"292017802002041","22"
"292017802002042","9"
"292017802002043","8"
"292017802002044","16"
"292017802002045","22"
"292017802002046","24"
"292017802002047","22"
"292017802002048","40"
"292017802002049","17"
"292017802002050","25"
"292017802002051","62"
"292017802002052","26"
"292017802002053","28"
"292017802002054","39"
"292017802002055","21"
"292017802002056","19"
"292017802002057","22"
"292017802002058","26"
"292017802002059","25"
"292017802002060","40"
"292017802002061","32"
"292017802002062","1"
"292017802002063","34"
"292017802002064","30"
"292017802002065","0"
"292017802002066","8"
"292017802002067","22"
"292017802002068","5"
"292017802002069","7"
"292017802002070","7"
"292017802002071","29"
"292017802002072","7"
"292017802002073","23"
"292017802002074","24"
"292017802002075","31"
"292017802002076","19"
"292017802002077","11"
"292017802002078","6"
"292017802003000","21"
"292017802003001","35"
"292017802003002","23"
"292017802003003","10"
"292017802003004","9"
"292017802003005","14"
"292017802003006","325"
"292017802003007","56"
"292017802003008","45"
"292017802003009","111"
"292017802003010","16"
"292017802003011","28"
"292017802003012","76"
"292017802003013","37"
"292017802003014","10"
"292017802003015","5"
"292017802003016","0"
"292017802003017","0"
"292017802003018","6"
"292017802003019","14"
"292017802003020","6"
"292017802003021","8"
"292017802003022","15"
"292017802003023","22"
"292017802003024","21"
"292017802003025","22"
"292017802003026","21"
"292017802003027","10"
"292017802003028","11"
"292017802003029","22"
"292017802003030","15"
"292017802003031","32"
"292017802003032","2"
"292017802003033","5"
"292017803001000","9"
"292017803001001","14"
"292017803001002","0"
"292017803001003","6"
"292017803001004","23"
"292017803001005","0"
"292017803001006","0"
"292017803001007","15"
"292017803001008","0"
"292017803001009","0"
"292017803001010","14"
"292017803001011","9"
"292017803001012","10"
"292017803001013","0"
"292017803001014","9"
"292017803001015","2"
"292017803001016","0"
"292017803001017","6"
"292017803001018","2"
"292017803001019","0"
"292017803001020","0"
"292017803001021","0"
"292017803001022","11"
"292017803001023","0"
"292017803001024","28"
"292017803001025","0"
"292017803001026","0"
"292017803001027","3"
"292017803001028","8"
"292017803001029","30"
"292017803001030","0"
"292017803001031","48"
"292017803001032","0"
"292017803001033","12"
"292017803001034","6"
"292017803001035","4"
"292017803001036","20"
"292017803001037","3"
"292017803001038","0"
"292017803001039","3"
"292017803001040","0"
"292017803001041","2"
"292017803001042","4"
"292017803001043","0"
"292017803001044","0"
"292017803001045","7"
"292017803001046","0"
"292017803001047","5"
"292017803001048","0"
"292017803001049","0"
"292017803001050","1"
"292017803001051","9"
