"COUSUB20","pres12D","pres12R","pres20D","pres20R","DEM12","DEM20","COUNTY20","NAME","area_meters","area_sqmiles","NAME_COUNTY_STATE","total","density","municipalclass","COUNTYNAME","countyclass","CLASSIFICAITON"
4200366264,7897,9281,10930,9613,0.459715915706136,0.53205471450129,"42003","Ross",37481409,14.4716535366187,"Ross township, Allegheny County, Pennsylvania",33567,2319.49997386704,"suburban","Allegheny","urban","suburban urban"
4200366320,147,182,180,169,0.446808510638298,0.515759312320917,"42003","Rosslyn Farms",1438692,0.555482110341824,"Rosslyn Farms borough, Allegheny County, Pennsylvania",441,793.904955334429,"suburban","Allegheny","urban","suburban urban"
4200368388,4202,4031,5387,4138,0.51038503583141,0.565564304461942,"42003","Scott",10085841,3.8941651467111,"Scott township, Allegheny County, Pennsylvania",17649,4532.16526137979,"urban","Allegheny","urban","urban urban"
4200369376,1025,1093,1514,938,0.483947119924457,0.617455138662316,"42003","Sewickley",2588391,0.99938339482654,"Sewickley borough, Allegheny County, Pennsylvania",3907,3909.41056277819,"urban","Allegheny","urban","urban urban"
4200369400,145,399,286,333,0.266544117647059,0.462035541195477,"42003","Sewickley Heights",18969210,7.32405323885671,"Sewickley Heights borough, Allegheny County, Pennsylvania",857,117.011710872514,"rural","Allegheny","urban","rural urban"
4200369416,168,246,224,242,0.405797101449275,0.48068669527897,"42003","Sewickley Hills",6386207,2.46572841264129,"Sewickley Hills borough, Allegheny County, Pennsylvania",689,279.430612255444,"rural","Allegheny","urban","rural urban"
4200369584,7272,8788,9239,9257,0.45280199252802,0.499513408304498,"42003","Shaler",28669353,11.0692995488782,"Shaler township, Allegheny County, Pennsylvania",28132,2541.44355528358,"suburban","Allegheny","urban","suburban urban"
4200369776,831,473,1010,613,0.637269938650307,0.622304374614911,"42003","Sharpsburg",1251001,0.483014207015631,"Sharpsburg borough, Allegheny County, Pennsylvania",3187,6598.14960659504,"urban","Allegheny","urban","urban urban"
4200372160,3148,4181,4769,5120,0.42952653840906,0.482253008393164,"42003","South Fayette",52579623,20.3011068004948,"South Fayette township, Allegheny County, Pennsylvania",18358,904.285671732565,"suburban","Allegheny","urban","suburban urban"
4200372400,3647,4446,3845,4518,0.450636352403312,0.459763242855435,"42003","South Park",24182950,9.33708959269309,"South Park township, Allegheny County, Pennsylvania",13727,1470.15832543176,"suburban","Allegheny","urban","suburban urban"
4200372568,58,97,46,143,0.374193548387097,0.243386243386243,"42003","South Versailles",2245797,0.867107106287751,"South Versailles township, Allegheny County, Pennsylvania",310,357.510620951048,"suburban","Allegheny","urban","suburban urban"
4200372960,722,770,843,1002,0.483914209115281,0.456910569105691,"42003","Springdale",2418088,0.933629036119086,"Springdale borough, Allegheny County, Pennsylvania",3400,3641.70336232594,"urban","Allegheny","urban","urban urban"
4200372968,378,442,407,567,0.460975609756098,0.417864476386037,"42003","Springdale",5835111,2.25294904841258,"Springdale township, Allegheny County, Pennsylvania",1540,683.548525469353,"suburban","Allegheny","urban","suburban urban"
4200374648,1794,846,1634,1074,0.679545454545455,0.603397341211226,"42003","Stowe",5134226,1.98233582549417,"Stowe township, Allegheny County, Pennsylvania",6426,3241.63036220065,"urban","Allegheny","urban","urban urban"
4200375816,3734,916,4203,804,0.803010752688172,0.839424805272618,"42003","Swissvale",3124792,1.20648898759376,"Swissvale borough, Allegheny County, Pennsylvania",8624,7148.01385564223,"urban","Allegheny","urban","urban urban"
4200376104,783,650,808,986,0.546406140963015,0.450390189520624,"42003","Tarentum",3185730,1.23001728193335,"Tarentum borough, Allegheny County, Pennsylvania",4352,3538.1616696958,"urban","Allegheny","urban","urban urban"
4200376560,131,192,224,135,0.405572755417957,0.623955431754875,"42003","Thornburg",1133340,0.437585039004042,"Thornburg borough, Allegheny County, Pennsylvania",466,1064.93586037729,"suburban","Allegheny","urban","suburban urban"
4200377272,11,19,20,27,0.366666666666667,0.425531914893617,"42003","Trafford",634548,0.245000362936044,"Trafford borough, Allegheny County, Pennsylvania",90,367.34639459899,"suburban","Allegheny","urban","suburban urban"
4200377912,1322,712,1428,863,0.649950835791544,0.623308598865124,"42003","Turtle Creek",2520376,0.973122655394542,"Turtle Creek borough, Allegheny County, Pennsylvania",5114,5255.24708694258,"urban","Allegheny","urban","urban urban"
4200379274,4554,7441,7353,6380,0.37965819091288,0.535425617126629,"42003","Upper St. Clair",25422301,9.81560570937008,"Upper St. Clair township, Allegheny County, Pennsylvania",21160,2155.75081421623,"suburban","Allegheny","urban","suburban urban"
4200380032,610,410,725,552,0.598039215686274,0.567736883320282,"42003","Verona",1312704,0.506837869519087,"Verona borough, Allegheny County, Pennsylvania",2492,4916.7596777339,"urban","Allegheny","urban","urban urban"
4200380040,304,267,363,332,0.532399299474606,0.522302158273381,"42003","Versailles",1253699,0.484055910683756,"Versailles borough, Allegheny County, Pennsylvania",1476,3049.23453556236,"urban","Allegheny","urban","urban urban"
4200380600,111,66,100,107,0.627118644067797,0.483091787439614,"42003","Wall",1132613,0.437304342722823,"Wall borough, Allegheny County, Pennsylvania",519,1186.8164783558,"suburban","Allegheny","urban","suburban urban"
4200382800,2234,3426,2915,4545,0.39469964664311,0.390750670241287,"42003","West Deer",74918602,28.926235179468,"West Deer township, Allegheny County, Pennsylvania",12262,423.905839246707,"suburban","Allegheny","urban","suburban urban"
4200382848,82,98,77,116,0.455555555555556,0.398963730569948,"42003","West Elizabeth",462455,0.178554881335358,"West Elizabeth borough, Allegheny County, Pennsylvania",403,2257.00914467354,"suburban","Allegheny","urban","suburban urban"
4200383200,574,425,567,520,0.574574574574575,0.521619135234591,"42003","West Homestead",2387455,0.921801568192594,"West Homestead borough, Allegheny County, Pennsylvania",1872,2030.8058313141,"suburban","Allegheny","urban","suburban urban"
4200383512,5610,4205,5703,5397,0.571574121242995,0.513783783783784,"42003","West Mifflin",36825199,14.218289428368,"West Mifflin borough, Allegheny County, Pennsylvania",19589,1377.7325393951,"suburban","Allegheny","urban","suburban urban"
4200384144,1692,1580,2146,1750,0.517114914425428,0.55082135523614,"42003","West View",2615855,1.00998730496049,"West View borough, Allegheny County, Pennsylvania",6685,6618.89507637082,"urban","Allegheny","urban","urban urban"
4200384440,359,195,304,260,0.648014440433213,0.539007092198582,"42003","Whitaker",767480,0.296325697261918,"Whitaker borough, Allegheny County, Pennsylvania",1179,3978.73019752958,"urban","Allegheny","urban","urban urban"
4200384512,3650,3768,4688,4062,0.49204637368563,0.535771428571429,"42003","Whitehall",8612966,3.32548490572157,"Whitehall borough, Allegheny County, Pennsylvania",15064,4529.86569690395,"urban","Allegheny","urban","urban urban"
4200384704,1795,2270,2101,2651,0.441574415744157,0.44212962962963,"42003","White Oak",17143491,6.61913916203473,"White Oak borough, Allegheny County, Pennsylvania",7630,1152.71787059007,"suburban","Allegheny","urban","suburban urban"
4200385184,1987,1589,2584,1396,0.555648769574944,0.649246231155779,"42003","Wilkins",7098659,2.74080767941782,"Wilkins township, Allegheny County, Pennsylvania",6350,2316.83530649944,"suburban","Allegheny","urban","suburban urban"
4200385188,8035,760,7392,702,0.913587265491757,0.913269088213492,"42003","Wilkinsburg",5834936,2.25288148053196,"Wilkinsburg borough, Allegheny County, Pennsylvania",14349,6369.17659628143,"urban","Allegheny","urban","urban urban"
4200385496,496,215,451,229,0.69760900140647,0.663235294117647,"42003","Wilmerding",1111511,0.429156814626168,"Wilmerding borough, Allegheny County, Pennsylvania",1781,4149.99818085471,"urban","Allegheny","urban","urban urban"
4200502720,227,302,234,449,0.429111531190926,0.342606149341142,"42005","Apollo",790701,0.305291375867379,"Apollo borough, Armstrong County, Pennsylvania",1615,5290.02824076358,"urban","Armstrong","rural","urban rural"
4200502752,41,102,58,102,0.286713286713287,0.3625,"42005","Applewold",121631,0.0469619936463026,"Applewold borough, Armstrong County, Pennsylvania",334,7112.13417632018,"urban","Armstrong","rural","urban rural"
4200503480,1,1,10,51,0.5,0.163934426229508,"42005","Atwood",5418933,2.09226181742927,"Atwood borough, Armstrong County, Pennsylvania",112,53.5305854492019,"rural","Armstrong","rural","rural rural"
4200505992,190,388,162,512,0.328719723183391,0.240356083086053,"42005","Bethel",39582362,15.2828360594721,"Bethel township, Armstrong County, Pennsylvania",1098,71.8453038249713,"rural","Armstrong","rural","rural rural"
4200507416,66,335,61,475,0.164588528678304,0.113805970149254,"42005","Boggs",63666105,24.5816216136909,"Boggs township, Armstrong County, Pennsylvania",817,33.2362125184193,"rural","Armstrong","rural","rural rural"
4200508152,108,223,110,339,0.326283987915408,0.244988864142539,"42005","Bradys Bend",32666738,12.6126985916537,"Bradys Bend township, Armstrong County, Pennsylvania",784,62.1595762637824,"rural","Armstrong","rural","rural rural"
4200510344,71,261,58,345,0.213855421686747,0.143920595533499,"42005","Burrell",55591187,21.4638782110187,"Burrell township, Armstrong County, Pennsylvania",656,30.5629762501743,"rural","Armstrong","rural","rural rural"
4200510680,56,98,42,148,0.363636363636364,0.221052631578947,"42005","Cadogan",2527929,0.976038885122248,"Cadogan township, Armstrong County, Pennsylvania",345,353.469523867166,"suburban","Armstrong","rural","suburban rural"
4200516728,329,751,277,1123,0.30462962962963,0.197857142857143,"42005","Cowanshannock",118271365,45.6648312656275,"Cowanshannock township, Armstrong County, Pennsylvania",2741,60.0243102630971,"rural","Armstrong","rural","rural rural"
4200518400,35,185,39,253,0.159090909090909,0.133561643835616,"42005","Dayton",974667,0.376321048591731,"Dayton borough, Armstrong County, Pennsylvania",549,1458.86073089578,"suburban","Armstrong","rural","suburban rural"
4200521160,589,1470,546,1769,0.286061194754735,0.23585313174946,"42005","East Franklin",79997315,30.8871373149219,"East Franklin township, Armstrong County, Pennsylvania",3816,123.546574131894,"rural","Armstrong","rural","rural rural"
4200522832,36,109,37,149,0.248275862068966,0.198924731182796,"42005","Elderton",836824,0.323099566484478,"Elderton borough, Armstrong County, Pennsylvania",334,1033.7370725505,"suburban","Armstrong","rural","suburban rural"
4200526512,533,633,488,945,0.457118353344768,0.340544312630844,"42005","Ford City",1669484,0.644591403512294,"Ford City borough, Armstrong County, Pennsylvania",2859,4435.36786935364,"urban","Armstrong","rural","urban rural"
4200526520,74,92,59,150,0.44578313253012,0.282296650717703,"42005","Ford Cliff",196837,0.0759991938186586,"Ford Cliff borough, Armstrong County, Pennsylvania",361,4750.05038686832,"urban","Armstrong","rural","urban rural"
4200527784,328,403,349,530,0.448700410396717,0.397042093287827,"42005","Freeport",3288006,1.26950626798271,"Freeport borough, Armstrong County, Pennsylvania",1736,1367.46075524193,"suburban","Armstrong","rural","suburban rural"
4200529184,460,662,414,941,0.409982174688057,0.305535055350554,"42005","Gilpin",42605890,16.4502267964176,"Gilpin township, Armstrong County, Pennsylvania",2411,146.563328873074,"rural","Armstrong","rural","rural rural"
4200535936,9,22,11,36,0.290322580645161,0.234042553191489,"42005","Hovey",4769977,1.84169849435596,"Hovey township, Armstrong County, Pennsylvania",74,40.1803010790199,"rural","Armstrong","rural","rural rural"
4200539968,660,1340,639,1933,0.33,0.248444790046656,"42005","Kiskiminetas",105323824,40.6657575247453,"Kiskiminetas township, Armstrong County, Pennsylvania",4605,113.240236510972,"rural","Armstrong","rural","rural rural"
4200540040,625,1041,484,1233,0.37515006002401,0.281887012230635,"42005","Kittanning",2580522,0.996345156811537,"Kittanning borough, Armstrong County, Pennsylvania",3921,3935.38320851363,"urban","Armstrong","rural","urban rural"
4200540056,96,122,225,898,0.440366972477064,0.200356188780053,"42005","Kittanning",79544859,30.7124430692343,"Kittanning township, Armstrong County, Pennsylvania",2035,66.2597890832895,"rural","Armstrong","rural","rural rural"
4200542280,422,420,393,610,0.501187648456057,0.391824526420738,"42005","Leechburg",1137865,0.439332151345875,"Leechburg borough, Armstrong County, Pennsylvania",2149,4891.51543636547,"urban","Armstrong","rural","urban rural"
4200546456,79,348,71,425,0.185011709601874,0.143145161290323,"42005","Madison",77767105,30.0260483832358,"Madison township, Armstrong County, Pennsylvania",824,27.4428386140901,"rural","Armstrong","rural","rural rural"
4200546632,129,467,126,663,0.216442953020134,0.159695817490494,"42005","Mahoning",64185483,24.7821545891332,"Mahoning township, Armstrong County, Pennsylvania",1404,56.6536696779239,"rural","Armstrong","rural","rural rural"
4200546976,693,1266,597,1785,0.35375191424196,0.250629722921914,"42005","Manor",42926980,16.5742003437854,"Manor township, Armstrong County, Pennsylvania",4179,252.138861201044,"rural","Armstrong","rural","rural rural"
4200547064,64,118,52,171,0.351648351648352,0.233183856502242,"42005","Manorville",260937,0.100748343235567,"Manorville borough, Armstrong County, Pennsylvania",382,3791.62562610898,"urban","Armstrong","rural","urban rural"
4200554728,191,316,201,447,0.3767258382643,0.310185185185185,"42005","North Apollo",1407398,0.543399428877663,"North Apollo borough, Armstrong County, Pennsylvania",1252,2304.01419925281,"suburban","Armstrong","rural","suburban rural"
4200554856,342,1035,329,1338,0.248366013071895,0.197360527894421,"42005","North Buffalo",64363819,24.8510105066124,"North Buffalo township, Armstrong County, Pennsylvania",2699,108.60725358761,"rural","Armstrong","rural","rural rural"
4200557976,84,180,74,262,0.318181818181818,0.220238095238095,"42005","Parker",2477025,0.956384740006517,"Parker city, Armstrong County, Pennsylvania",695,726.694990966987,"suburban","Armstrong","rural","suburban rural"
4200558160,380,674,344,959,0.360531309297913,0.264006139677667,"42005","Parks",36352900,14.035933757222,"Parks township, Armstrong County, Pennsylvania",2472,176.119383487975,"rural","Armstrong","rural","rural rural"
4200559440,67,94,47,158,0.416149068322981,0.229268292682927,"42005","Perry",38908239,15.0225557029608,"Perry township, Armstrong County, Pennsylvania",373,24.8293304664855,"rural","Armstrong","rural","rural rural"
4200560280,30,131,10,180,0.186335403726708,0.0526315789473684,"42005","Pine",11251426,4.34420005034772,"Pine township, Armstrong County, Pennsylvania",351,80.7973840826932,"rural","Armstrong","rural","rural rural"
4200561576,244,725,199,1022,0.251805985552116,0.162981162981163,"42005","Plumcreek",109757271,42.3775210541516,"Plumcreek township, Armstrong County, Pennsylvania",2112,49.8377429227445,"rural","Armstrong","rural","rural rural"
4200563560,169,441,151,609,0.277049180327869,0.198684210526316,"42005","Rayburn",30688984,11.849083470657,"Rayburn township, Armstrong County, Pennsylvania",1775,149.800615751893,"rural","Armstrong","rural","rural rural"
4200563712,65,331,56,484,0.164141414141414,0.103703703703704,"42005","Redbank",83661674,32.3019542947689,"Redbank township, Armstrong County, Pennsylvania",974,30.1529743715145,"rural","Armstrong","rural","rural rural"
